customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaymentMethod,MonthlyCharges,Churn
CUST105440,Female,0.0,No,Yes,13.0,Yes,No,No,No internet service,No internet service,Month-to-month,Electronic check,46.55,No
CUST105441,Female,0.0,No,Yes,56.0,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Electronic check,,Yes
CUST105442,Female,1.0,Yes,No,7.0,No,DSL,No internet service,,No,Two year,Bank transfer (automatic),70.61,No
CUST105443,Female,0.0,Yes,No,44.0,Yes,DSL,No,Yes,No internet service,One year,Mailed check,101.76,No
CUST105444,Male,0.0,No,Yes,40.0,Yes,No,No internet service,No,Yes,One year,Mailed check,84.16,No
CUST105445,Male,0.0,No,Yes,2.0,Yes,DSL,No,Yes,No internet service,Month-to-month,Bank transfer (automatic),72.76,
CUST105446,Female,1.0,No,Yes,26.0,Yes,No,No internet service,Yes,No,Month-to-month,Mailed check,25.86,No
CUST105447,Male,0.0,Yes,Yes,8.0,Yes,Fiber optic,No,No internet service,No internet service,Two year,Bank transfer (automatic),24.98,Yes
CUST105448,Male,0.0,Yes,No,68.0,Yes,No,Yes,No internet service,No internet service,Month-to-month,Mailed check,54.51,Yes
CUST105449,Male,,Yes,No,57.0,Yes,Fiber optic,Yes,Yes,Yes,One year,Credit card (automatic),20.47,No
CUST105450,Male,0.0,No,No,71.0,Yes,DSL,No,Yes,Yes,Two year,Electronic check,40.96,No
CUST105451,Female,1.0,No,No,35.0,Yes,Fiber optic,No internet service,No internet service,No,One year,Bank transfer (automatic),114.99,No
CUST105452,Female,,Yes,,23.0,Yes,No,Yes,No internet service,No internet service,Month-to-month,Mailed check,40.08,Yes
CUST105453,Female,0.0,Yes,Yes,68.0,No,No,Yes,No,Yes,Month-to-month,Electronic check,99.54,No
CUST105454,Male,0.0,Yes,Yes,22.0,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Electronic check,85.22,No
CUST105455,Male,0.0,No,No,29.0,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),30.8,No
CUST105456,Male,0.0,No,No,9.0,Yes,DSL,No,No internet service,No,One year,Credit card (automatic),38.81,No
CUST105457,Male,0.0,No,Yes,59.0,Yes,Fiber optic,No internet service,Yes,Yes,Two year,Electronic check,21.06,No
CUST105458,Female,0.0,Yes,Yes,8.0,Yes,No,No,No,Yes,,Electronic check,21.08,No
CUST105459,Female,0.0,Yes,No,,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Bank transfer (automatic),108.51,No
CUST105460,Female,1.0,Yes,No,59.0,Yes,Fiber optic,No,Yes,No,Month-to-month,Credit card (automatic),117.93,Yes
CUST105461,Male,0.0,Yes,Yes,60.0,,No,Yes,No,Yes,Month-to-month,Bank transfer (automatic),112.75,No
CUST105462,Female,0.0,Yes,Yes,61.0,Yes,DSL,No,No internet service,No internet service,Two year,Electronic check,54.2,No
CUST105463,Male,0.0,Yes,No,61.0,Yes,DSL,No,No,No internet service,Month-to-month,Mailed check,25.52,No
CUST105464,Male,0.0,Yes,Yes,10.0,Yes,No,No internet service,Yes,No,Month-to-month,Mailed check,95.94,Yes
CUST105465,Female,1.0,No,Yes,26.0,Yes,Fiber optic,Yes,No,Yes,Two year,Bank transfer (automatic),47.07,Yes
CUST105466,Male,0.0,Yes,Yes,55.0,Yes,Fiber optic,,No,No,Two year,Credit card (automatic),37.85,No
CUST105467,Male,0.0,Yes,Yes,22.0,Yes,No,No internet service,No internet service,Yes,Month-to-month,Electronic check,64.85,No
CUST105468,Female,0.0,Yes,Yes,56.0,Yes,No,No internet service,Yes,No,,Credit card (automatic),26.23,No
CUST105469,Male,0.0,No,No,65.0,Yes,Fiber optic,Yes,No internet service,,Month-to-month,Mailed check,20.52,No
CUST105470,Female,0.0,Yes,No,69.0,Yes,DSL,No internet service,No internet service,No,Two year,Bank transfer (automatic),69.42,No
CUST105471,Male,0.0,,No,55.0,Yes,No,No,No,No internet service,Month-to-month,,82.15,Yes
CUST105472,Female,0.0,Yes,,57.0,Yes,DSL,No internet service,No internet service,No,Month-to-month,Bank transfer (automatic),80.23,Yes
CUST105473,Male,0.0,Yes,Yes,43.0,Yes,DSL,No,Yes,No,Two year,Electronic check,20.57,No
CUST105474,Male,0.0,No,Yes,5.0,,DSL,No,No,No,,Electronic check,26.87,No
CUST105475,Female,0.0,No,Yes,31.0,Yes,DSL,Yes,Yes,No internet service,Two year,Credit card (automatic),36.94,No
CUST105476,Male,,No,Yes,68.0,Yes,No,No internet service,Yes,,Month-to-month,Electronic check,52.06,Yes
CUST105477,Female,0.0,Yes,,65.0,Yes,Fiber optic,No,No internet service,No internet service,,Bank transfer (automatic),92.31,No
CUST105478,Male,0.0,Yes,No,17.0,Yes,No,No,No internet service,Yes,One year,Mailed check,,No
CUST105479,Female,1.0,No,Yes,53.0,Yes,DSL,No internet service,Yes,No internet service,One year,Credit card (automatic),37.11,No
CUST105480,Female,1.0,Yes,No,22.0,No,No,No internet service,Yes,No internet service,Month-to-month,Credit card (automatic),93.9,No
CUST105481,Male,0.0,Yes,No,30.0,No,Fiber optic,Yes,Yes,Yes,One year,Electronic check,57.67,No
CUST105482,Male,0.0,Yes,No,46.0,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Credit card (automatic),64.36,Yes
CUST105483,Female,0.0,No,Yes,35.0,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,Credit card (automatic),28.52,
CUST105484,Female,0.0,No,Yes,43.0,Yes,,No,Yes,No,Month-to-month,Credit card (automatic),48.3,No
CUST105485,Male,0.0,Yes,No,7.0,Yes,Fiber optic,No,Yes,No,Month-to-month,Bank transfer (automatic),52.63,Yes
CUST105486,Male,0.0,,,21.0,,No,No internet service,No internet service,No,Month-to-month,Credit card (automatic),115.7,No
CUST105487,Female,0.0,No,No,58.0,No,No,No,No internet service,No,One year,Electronic check,74.69,Yes
CUST105488,Female,1.0,No,No,44.0,Yes,DSL,No,No internet service,No,Month-to-month,Electronic check,31.56,No
CUST105489,Male,0.0,Yes,,60.0,Yes,No,No,Yes,No,Month-to-month,Mailed check,94.38,No
CUST105490,Male,0.0,Yes,No,69.0,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,112.74,No
CUST105491,Female,0.0,No,No,25.0,Yes,DSL,Yes,No,No internet service,Two year,Credit card (automatic),21.67,Yes
CUST105492,Male,1.0,No,Yes,19.0,Yes,No,Yes,No,No internet service,Two year,Bank transfer (automatic),71.32,No
CUST105493,Male,0.0,No,Yes,22.0,No,DSL,No,Yes,No internet service,One year,Mailed check,59.25,No
CUST105494,Female,1.0,No,No,41.0,Yes,No,,No,No internet service,One year,Electronic check,81.4,No
CUST105495,Male,1.0,No,No,18.0,Yes,No,,No internet service,No internet service,Month-to-month,Electronic check,28.94,No
CUST105496,Female,0.0,No,Yes,28.0,Yes,DSL,Yes,,No,Month-to-month,Bank transfer (automatic),33.47,Yes
CUST105497,Male,0.0,No,Yes,12.0,Yes,Fiber optic,Yes,Yes,No,One year,Electronic check,74.41,No
CUST105498,Female,0.0,Yes,No,27.0,Yes,No,No,Yes,No internet service,Month-to-month,Bank transfer (automatic),67.68,No
CUST105499,Male,0.0,Yes,,68.0,Yes,Fiber optic,No,Yes,Yes,Two year,Electronic check,89.26,Yes
CUST105500,Female,0.0,Yes,Yes,30.0,Yes,No,No,No internet service,No,One year,Mailed check,91.33,Yes
CUST105501,Male,0.0,Yes,No,54.0,No,No,No,No internet service,No internet service,Month-to-month,Electronic check,101.9,No
CUST105502,Male,0.0,No,Yes,30.0,Yes,DSL,No,No,Yes,Two year,Mailed check,94.55,No
CUST105503,Female,0.0,Yes,No,31.0,Yes,Fiber optic,No,,,Two year,Bank transfer (automatic),114.5,No
CUST105504,Female,0.0,Yes,No,47.0,Yes,No,No,No,No,Month-to-month,Mailed check,79.03,No
CUST105505,Female,0.0,No,Yes,7.0,Yes,Fiber optic,Yes,No,No,One year,Mailed check,96.7,No
CUST105506,Male,0.0,Yes,No,25.0,Yes,Fiber optic,No internet service,Yes,No internet service,Two year,Electronic check,111.24,No
CUST105507,Male,0.0,Yes,Yes,10.0,Yes,No,No internet service,No,Yes,One year,Credit card (automatic),66.63,No
CUST105508,Female,0.0,Yes,Yes,14.0,Yes,DSL,Yes,No internet service,No,Two year,Electronic check,30.09,No
CUST105509,Female,0.0,Yes,Yes,51.0,Yes,Fiber optic,Yes,No,No,Month-to-month,,103.57,Yes
CUST105510,Male,0.0,Yes,Yes,12.0,Yes,Fiber optic,No internet service,No,No internet service,Two year,Credit card (automatic),,No
CUST105511,Female,0.0,,No,14.0,Yes,,Yes,No internet service,No,One year,Mailed check,52.04,No
CUST105512,Female,0.0,Yes,Yes,41.0,Yes,No,No internet service,Yes,Yes,Month-to-month,Mailed check,97.94,No
CUST105513,Female,0.0,Yes,Yes,25.0,No,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,39.44,No
CUST105514,Female,1.0,Yes,No,8.0,Yes,Fiber optic,No,Yes,No,One year,Mailed check,39.75,No
CUST105515,Female,0.0,No,No,68.0,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Mailed check,102.44,No
CUST105516,Female,0.0,No,No,66.0,Yes,DSL,No,Yes,No,Month-to-month,Bank transfer (automatic),52.71,No
CUST105517,Female,0.0,Yes,No,41.0,Yes,No,No internet service,Yes,No internet service,Month-to-month,Bank transfer (automatic),70.0,No
CUST105518,Female,0.0,,No,37.0,No,DSL,Yes,No,Yes,Month-to-month,Electronic check,44.72,No
CUST105519,Female,1.0,Yes,Yes,58.0,Yes,DSL,No,No,No,Month-to-month,Electronic check,55.24,No
CUST105520,Male,1.0,Yes,Yes,70.0,Yes,Fiber optic,No internet service,No,Yes,,Credit card (automatic),97.82,No
CUST105521,Female,0.0,No,No,7.0,Yes,No,Yes,No internet service,Yes,Month-to-month,Credit card (automatic),105.87,No
CUST105522,Female,0.0,Yes,Yes,7.0,No,No,No internet service,Yes,No,Month-to-month,Electronic check,65.87,No
CUST105523,Female,0.0,No,No,23.0,Yes,DSL,No internet service,Yes,No,One year,Bank transfer (automatic),69.08,No
CUST105524,Female,1.0,Yes,Yes,21.0,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Mailed check,87.49,Yes
CUST105525,Male,0.0,No,No,,Yes,DSL,No,No,No,Two year,Credit card (automatic),46.9,Yes
CUST105526,Female,1.0,No,,36.0,Yes,Fiber optic,Yes,Yes,No,Two year,Credit card (automatic),95.19,No
CUST105527,Male,0.0,Yes,Yes,58.0,Yes,No,No internet service,Yes,No,Two year,Bank transfer (automatic),114.47,No
CUST105528,Male,0.0,No,Yes,48.0,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Mailed check,35.48,No
CUST105529,Male,0.0,Yes,Yes,52.0,Yes,No,No,No,No internet service,Two year,Mailed check,55.42,Yes
CUST105530,Female,0.0,Yes,No,68.0,No,Fiber optic,No,No,Yes,One year,Mailed check,31.53,No
CUST105531,Female,0.0,Yes,No,42.0,Yes,No,No,No internet service,No,Month-to-month,Mailed check,29.2,No
CUST105532,Female,0.0,Yes,No,55.0,Yes,Fiber optic,No internet service,No,No,Two year,Electronic check,78.12,Yes
CUST105533,Male,0.0,Yes,No,19.0,Yes,No,Yes,No,Yes,Month-to-month,Electronic check,46.52,No
CUST105534,Male,0.0,No,Yes,18.0,Yes,No,No,Yes,No internet service,One year,Bank transfer (automatic),44.63,Yes
CUST105535,Female,0.0,No,No,42.0,Yes,No,Yes,No internet service,No internet service,Month-to-month,,58.23,No
CUST105536,Male,0.0,No,Yes,64.0,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Mailed check,,No
CUST105537,Female,0.0,Yes,Yes,3.0,Yes,,No internet service,No internet service,Yes,Two year,Electronic check,48.05,No
CUST105538,Female,0.0,No,Yes,36.0,Yes,No,No internet service,,No,One year,Mailed check,72.15,No
CUST105539,Female,1.0,No,No,14.0,Yes,No,No internet service,No internet service,Yes,One year,Mailed check,100.28,No
CUST105540,Male,1.0,No,No,,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,25.28,No
CUST105541,Male,0.0,No,Yes,37.0,Yes,DSL,No,No,No internet service,Two year,Mailed check,36.59,Yes
CUST105542,Male,0.0,No,No,3.0,Yes,DSL,,Yes,No internet service,Month-to-month,Electronic check,71.87,
CUST105543,Female,0.0,Yes,Yes,0.0,Yes,DSL,Yes,Yes,Yes,Month-to-month,Mailed check,45.98,No
CUST105544,Male,0.0,No,No,46.0,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Electronic check,113.96,No
CUST105545,Female,1.0,No,Yes,16.0,Yes,DSL,No,No,No,Month-to-month,,25.21,No
CUST105546,Male,0.0,No,Yes,2.0,Yes,DSL,,No internet service,Yes,One year,Electronic check,51.56,No
CUST105547,Male,0.0,Yes,Yes,10.0,Yes,No,Yes,,No internet service,Month-to-month,Mailed check,18.54,Yes
CUST105548,Male,0.0,No,,11.0,Yes,No,No,No internet service,Yes,Month-to-month,Mailed check,18.56,No
CUST105549,Female,0.0,No,No,24.0,Yes,,No internet service,No,Yes,,Bank transfer (automatic),24.92,No
CUST105550,Female,1.0,Yes,No,51.0,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Mailed check,59.74,No
CUST105551,Male,0.0,Yes,Yes,61.0,Yes,Fiber optic,Yes,No,No,Month-to-month,Credit card (automatic),52.02,Yes
CUST105552,Female,1.0,Yes,Yes,38.0,No,No,,Yes,No internet service,Two year,Credit card (automatic),61.16,No
CUST105553,Female,0.0,No,No,68.0,Yes,DSL,Yes,No internet service,No,Two year,Bank transfer (automatic),55.31,Yes
CUST105554,Female,0.0,Yes,Yes,56.0,No,No,No internet service,No internet service,Yes,Two year,Electronic check,25.65,No
CUST105555,Female,1.0,Yes,No,11.0,Yes,DSL,No,Yes,No,One year,Credit card (automatic),79.81,No
CUST105556,Male,0.0,Yes,Yes,52.0,No,Fiber optic,Yes,No internet service,No,Two year,Bank transfer (automatic),51.48,No
CUST105557,Male,0.0,Yes,Yes,16.0,No,Fiber optic,No,No,No internet service,Month-to-month,Credit card (automatic),72.68,No
CUST105558,Female,0.0,Yes,No,69.0,Yes,DSL,Yes,No,No internet service,Month-to-month,Credit card (automatic),99.72,No
CUST105559,Male,1.0,Yes,No,60.0,No,DSL,No internet service,No internet service,No internet service,,Mailed check,110.89,No
CUST105560,Male,0.0,No,Yes,4.0,Yes,Fiber optic,No,Yes,Yes,Two year,Mailed check,107.05,Yes
CUST105561,Male,0.0,Yes,Yes,12.0,Yes,No,No,No internet service,Yes,Month-to-month,Electronic check,55.35,
CUST105562,Female,0.0,Yes,No,31.0,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Electronic check,36.0,Yes
CUST105563,Male,0.0,No,Yes,53.0,Yes,No,No internet service,No internet service,No,Month-to-month,Electronic check,75.06,No
CUST105564,Male,0.0,No,Yes,39.0,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),106.95,No
CUST105565,Female,0.0,Yes,No,6.0,Yes,Fiber optic,,Yes,Yes,Two year,Electronic check,100.18,No
CUST105566,Male,0.0,Yes,No,45.0,Yes,No,Yes,Yes,No internet service,Month-to-month,Credit card (automatic),64.57,No
CUST105567,Male,0.0,No,Yes,46.0,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Electronic check,97.05,No
CUST105568,Male,0.0,No,No,66.0,Yes,No,Yes,No internet service,No,Month-to-month,Bank transfer (automatic),36.92,
CUST105569,Male,1.0,Yes,Yes,19.0,Yes,No,Yes,No,No,One year,Credit card (automatic),20.6,Yes
CUST105570,Female,0.0,No,No,2.0,Yes,Fiber optic,No internet service,No internet service,No internet service,One year,Electronic check,111.17,Yes
CUST105571,,0.0,Yes,No,53.0,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,114.84,No
CUST105572,Male,0.0,Yes,Yes,50.0,No,DSL,No,Yes,Yes,Month-to-month,Mailed check,92.08,No
CUST105573,Female,0.0,Yes,Yes,37.0,Yes,DSL,No,,No,Month-to-month,,,No
CUST105574,Female,0.0,No,No,49.0,Yes,No,Yes,No,Yes,One year,Mailed check,26.56,No
CUST105575,Female,0.0,Yes,Yes,12.0,Yes,Fiber optic,No,No,No,Month-to-month,Mailed check,21.55,No
CUST105576,Female,0.0,Yes,Yes,9.0,Yes,No,Yes,No,,One year,Bank transfer (automatic),20.48,No
CUST105577,Female,0.0,No,No,28.0,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Bank transfer (automatic),47.93,No
CUST105578,Male,0.0,Yes,No,64.0,Yes,DSL,Yes,No internet service,No,Two year,Credit card (automatic),45.49,Yes
CUST105579,Male,0.0,Yes,No,,No,Fiber optic,Yes,No internet service,No internet service,Two year,Electronic check,44.33,No
CUST105580,Female,0.0,No,No,46.0,Yes,DSL,No,No internet service,No internet service,One year,Credit card (automatic),108.33,No
CUST105581,Female,0.0,No,No,,No,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Credit card (automatic),35.69,No
CUST105582,Female,0.0,,No,21.0,Yes,Fiber optic,,No,No internet service,Month-to-month,Credit card (automatic),30.04,No
CUST105583,Male,0.0,Yes,No,34.0,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,59.27,No
CUST105584,Male,0.0,No,No,49.0,Yes,No,No,No internet service,No,,Credit card (automatic),97.53,No
CUST105585,Female,0.0,Yes,Yes,10.0,No,Fiber optic,,Yes,No,Month-to-month,Bank transfer (automatic),66.18,No
CUST105586,Male,0.0,No,Yes,28.0,Yes,No,Yes,Yes,No internet service,One year,Credit card (automatic),85.91,No
CUST105587,Female,1.0,Yes,Yes,39.0,Yes,DSL,Yes,Yes,Yes,Two year,Electronic check,84.55,No
CUST105588,Female,0.0,No,No,21.0,No,,Yes,No internet service,No internet service,Month-to-month,Mailed check,33.58,No
CUST105589,Female,0.0,No,Yes,15.0,Yes,Fiber optic,No,Yes,Yes,Two year,Credit card (automatic),93.59,No
CUST105590,Male,0.0,No,Yes,31.0,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Credit card (automatic),30.29,No
CUST105591,Female,0.0,No,Yes,63.0,Yes,No,No internet service,No internet service,Yes,Month-to-month,,90.7,No
CUST105592,Female,0.0,Yes,No,29.0,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),112.19,No
CUST105593,Female,0.0,No,No,60.0,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,Bank transfer (automatic),29.81,No
CUST105594,Female,0.0,Yes,,48.0,Yes,Fiber optic,No,Yes,No internet service,One year,Credit card (automatic),30.9,
CUST105595,Male,0.0,Yes,No,9.0,Yes,DSL,Yes,No internet service,No,Month-to-month,Mailed check,118.79,No
CUST105596,Female,0.0,No,Yes,65.0,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Credit card (automatic),117.09,No
CUST105597,Female,0.0,Yes,Yes,42.0,No,No,No,Yes,No,One year,Bank transfer (automatic),,No
CUST105598,Female,0.0,Yes,No,40.0,Yes,DSL,No internet service,No internet service,No,Month-to-month,Credit card (automatic),33.34,Yes
CUST105599,Female,1.0,No,Yes,50.0,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Electronic check,83.11,No
CUST105600,Male,0.0,Yes,Yes,3.0,Yes,DSL,Yes,No internet service,No internet service,Two year,Bank transfer (automatic),71.72,Yes
CUST105601,Female,0.0,No,Yes,18.0,Yes,DSL,Yes,No internet service,,Month-to-month,Mailed check,57.67,No
CUST105602,Male,1.0,No,No,57.0,Yes,DSL,No,Yes,Yes,One year,Mailed check,92.56,No
CUST105603,Male,0.0,No,No,45.0,Yes,Fiber optic,No internet service,Yes,No internet service,,Electronic check,42.37,No
CUST105604,Female,0.0,No,No,28.0,Yes,Fiber optic,No internet service,Yes,Yes,Two year,Mailed check,97.37,No
CUST105605,Male,0.0,Yes,Yes,33.0,No,Fiber optic,No internet service,No,Yes,Month-to-month,Credit card (automatic),84.27,No
CUST105606,Male,0.0,No,No,44.0,Yes,DSL,No,No internet service,Yes,,Electronic check,29.87,Yes
CUST105607,Female,1.0,No,No,34.0,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Mailed check,61.58,No
CUST105608,Female,1.0,Yes,Yes,32.0,Yes,DSL,Yes,No,No internet service,Month-to-month,Bank transfer (automatic),,No
CUST105609,Male,0.0,Yes,Yes,39.0,Yes,No,No internet service,No,No,One year,Bank transfer (automatic),66.79,No
CUST105610,Male,0.0,Yes,No,20.0,Yes,Fiber optic,No internet service,No internet service,,Two year,Credit card (automatic),65.78,Yes
CUST105611,Male,0.0,No,Yes,41.0,Yes,Fiber optic,Yes,,Yes,One year,Electronic check,98.67,Yes
CUST105612,Female,1.0,Yes,Yes,49.0,Yes,DSL,,No,No internet service,,Mailed check,73.17,Yes
CUST105613,Male,0.0,Yes,No,51.0,Yes,DSL,No internet service,No,No,Two year,Bank transfer (automatic),40.89,No
CUST105614,Female,0.0,No,Yes,44.0,Yes,,No,Yes,Yes,Month-to-month,Electronic check,77.78,No
CUST105615,Female,0.0,No,No,32.0,Yes,No,No internet service,No,No,Month-to-month,Electronic check,47.76,No
CUST105616,Female,0.0,Yes,Yes,47.0,Yes,DSL,No,No internet service,,One year,Mailed check,37.92,Yes
CUST105617,Male,0.0,Yes,Yes,52.0,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Credit card (automatic),119.46,No
CUST105618,Female,1.0,No,Yes,22.0,Yes,,Yes,Yes,Yes,Month-to-month,Mailed check,82.56,Yes
CUST105619,Male,0.0,No,Yes,34.0,Yes,No,No internet service,Yes,Yes,One year,Mailed check,51.75,No
CUST105620,Male,0.0,No,Yes,48.0,Yes,DSL,No internet service,Yes,No internet service,Month-to-month,Credit card (automatic),45.67,No
CUST105621,Male,0.0,No,No,47.0,No,DSL,No internet service,No internet service,No,Two year,Bank transfer (automatic),60.25,Yes
CUST105622,Male,1.0,No,No,35.0,Yes,Fiber optic,No internet service,No internet service,No,One year,Mailed check,96.87,Yes
CUST105623,Female,0.0,No,No,18.0,Yes,Fiber optic,Yes,Yes,No internet service,One year,Credit card (automatic),95.84,Yes
